title,price,content,url
삼성 노트북 NT551XCJ(i5 10세대/16 ram) 팝니다,가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨
- CPU: i5-10210U
- RAM: 16gb
- SSD: 256gb
- OS: Windows 10 Pro(기본설치)
- 15. 6""/1.81kg
서브 노트북으로, 연식 대비 사용시간이 적습니다. (2,600시간 정도)
배터리 수명 90% 남아 있습니다.(사이클 119)
외관 깨끗합니다. 찍힘, 긁힘 등 없고 새것 같습니다.
별도 모니터, 키보드를 사용해서 안쪽도 깨끗합니다.
윈도우 기본 설치되어 있어 초기화해도 자동 인증됩니다.
한컴 오피스 설치해 놓아서 사무용으로 바로 사용 가능합니다.
안전거래시 구매자가 수수료를 부담하도록 규정되어 있습니다.
수수료가 부담스러워서 안전거래를 망설이는 분들이 계십니다.
무통장입금을 하시면 수수료가 불과 275원입니다.
일반거래→무통장입금으로 수수료 절약하세요.(계좌이체x 간편결제x)
경의중앙선 일산역~홍대입구역 라인에서 직거래도 가능합니다.
문의는 문자로 해주세요. 010-5283-0구00",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=1&menuid=334&boardtype=L&articleid=1107315360&referrerAllArticles=false
엘지 그램 2023 오로라 256GB,가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
엘지 그램 2023 오로라 256GB 입니다
200만원대 주고 샀고 매일 안 사용했습니다
집에서만 거의 사용했습니다
구성은 충전기 마우스 있고
노트북 클러치랑 마우스 패드 있어요
부산지역 직거래 현금 계좌이체거래만 합니다
택배는 전자제품이라 안합니다 파손우려
이상한 마켓으로 돈 더 얹혀준다고 하면 욕 처박아드립니다
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=1&menuid=334&boardtype=L&articleid=1107315311&referrerAllArticles=false
헬리오스네오 i7 4060 95만 무료배송 팔아요,가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
Acer Predator Helios Neo 16 (PHN16-71)
CPU: 인텔 i7-13700HX (13세대)
GPU: RTX 4060
램: 16기가
구입히고 한번도 밖으로 안나가서 액정, 외부 기스 없어요
키보드도 따로 유선 연결해서 써서 전혀 사용감 없어요
팬부분 먼지제거하려고 열다가 하판 케이스 사진과같이 조금 금갔어요
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=1&menuid=334&boardtype=L&articleid=1107315021&referrerAllArticles=false
음악 컴퓨터 판매 vsti설치,가격 정보 없음,"음악 컴퓨터 판매합니다~
저렴한 중고 컴퓨터 부터 최신 사양 모두 가능합니다~
원하시는데로 부폼 조합하여 셋팅 해드립니다~
수리, 업그레이드도 해드립니다~
소프트웨어적 문제 장비 문제 모두 해결 해드립니다~
vst, vsti설치, 문제해결
모든 셋팅 문의 주세요~
컴퓨터 경력 20년차 베테랑이 음악 컴퓨터 셋팅 해드립니다 오인페 장비 셋팅 컴퓨터 셋팅, 수리 업그레이드 해드립니다
-중고컴 저렴하게 판매-
라이젠 3700x
32gb ddr4 ram
1tb ssd, 4tb hdd
600w power
쿼드로 k2200 vga
가격 문의 주세요
2680v4 32gb ddr4
ssd512 1tb hdd
600w power
쿼드로 vga
가격 문의 주세요",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107301175&referrerAllArticles=false
Lg엘지 그램노트북 상태좋고 깨끗해요(서울),가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨
15z90p-gr50k
CPU: Intel i5-1135G7
RAM: 8GB
저장 공간: 256GB SSD
15인치
초기화 되있고 윈도우 깔려있어서 그냥 가져가셔서 바로 쓰면 되는 상태입니다😛
서브노트북으로 몇 달 쓰다가 잘 안써서 상태 깨끗하고 하자없이 잘 돌아갑니다 !!
시세보다 싸게 올린거같은데 가격 조정은 받지않을게요 안팔리면 차차 내리겠습니다
직거래 가능하고 서울입니다",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107301167&referrerAllArticles=false
맥북프로m4 14 12/16코어 24gb 512g 그 외 악세사리포함 (5월 16일 구매) 당일배송,가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
직거래 잠실 포천 의정부 가능합니다
악세사리는 10만원어치 액정필름 / 케이스 / 노트북가방
프리스비에서 299만원주고 구매했어요
받은 그대로 드립니다
구매한지 얼마 되지않아 애케플 가입 가능합니다
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107301089&referrerAllArticles=false
삼성 갤럭시북 (21.09 구매) 15.6인치 (자세한 사양은 사진 확인해주세요),가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨
쿠팡에서 구매했었고, 몇년 동안 서류 몇개와 유튜브, 넷플릭스 시청한게 다입니다.
떨어뜨린적 없어 찍힘 없습니다.
박스, 구성품 X (C 타입 충전)
직거래하겠습니다.
감사합니다.",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107301046&referrerAllArticles=false
[부산] LG 그램 프로 16인치 16Z90SP GA5BK,가격 정보 없음,"※ 네이버카페앱 안씁니다.
채팅줘도 못봅니다.
LG 그램 프로 16인치 모델
16Z90SP GA5BK
검정색
울트라5
16G
512GB
사양이며,
구성품은 본체, 충전기 구성입니다.
상태 좋습니다.
이미지도용 아님
사기 매물 아님
운영진 무분별 정지 금지",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107301029&referrerAllArticles=false
부산직 LG 그램 15 OLED 15Z90ST 2024 990G 슬림,가격 정보 없음,"이미지 도용 X
사기 매물 X
중고나라앱 채팅 안봄
정지 시키지마라 운영진
15Z90ST OLED패널
LG 15인치 그램
ULTRA5 16GB 512GB 최고사양
효율 100%
구성품은
본체 + C타입충전기 구성
거지는 사절합니다.",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107300894&referrerAllArticles=false
18인치 게이밍북 14900hx/RTX4080/32RAM!! (2024모델) 노트북 에이서 프레데터 헬리오스 18 Helios 18 PH18-72-9638 (SSD 512GB+512G,가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
이제품은 WASD 키보드 키캡 교체가 가능하며 키캡마다 타건감이 다릅니다..
알록달록한 아케이드 키캡은 청축느낌에 아케이드한 느낌입니
기본사양
노트북 / 운영체제(OS): 미포함(프리도스) / 용도: 게임용 , 그래픽작업용 / [화면정보] 45.72cm(18인치) / 2560x1600(WQXGA) / 500nit / 주사율: 240Hz / [CPU] 인텔 / 코어i9-14세대 / i9-14900HX (5.8GHz) / 24코어(8P+16E) / [램] DDR5 / 램 용량: 16GB / 5600MHz / 램 교체: 가능 / [그래픽] 외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / 논 옵티머스 / [저장장치] M.2(NVMe) / 512GB / 저장 슬롯: 2개 / [네트워크] 무선랜: 802.11be(Wi-Fi 7) / 유선랜: 2.5기가비트 / [영상입출력] HDMI 2.1 / DP Alt Mode / 웹캠(FHD) / [단자] 썬더볼트4: 2개(USB-C겸용) / USB-A: 3개 / MicroSD카드 / [파워] 배터리: 90Wh / 어댑터: 330W / 전원: USB-PD(+DC) / [주요제원] 두께: 28.9mm / 무게: 3.25kg / 쿨링팬: 2개 / 색상: 블랙
24년11월구매품입니다.(무상as 26년11월까지)
사용빈도 적습니다(데탑보유)
예쁜디자인에 구매했지만 사용빈도가 적어 판매합니다
기본사양그대로입니다.( 기본사양에 16G RAM추가 총32램 512SSD추가 총512+512SSD) 업글하였습니다
18인치 대화면에 선명한 QHD 500니트액정이 매력포인트입니다(화질좋습니다)
윈도우11 pro 설치해두었습니다",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107300835&referrerAllArticles=false
"[미개봉] 맥북프로16 M4 Max 16코어 CPU, 40코어 GPU 블랙 (램48GB, SSD 1TB) MX313KH MX313KH/A",가격 정보 없음,"기재한 가격에만 판매합니다
불필요한 문의 사절
봉인씰 손상안된 미개봉 상태 입니다
애플케어 가입 희망시 구매자분께서 직접 가입 가능하신 상태 입니다
직거래 경기도 부.천 or 인천 송.도 입니다
o1o 3564 6O69",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107300807&referrerAllArticles=false
맥북에어 M3 13인치 8메모리 256GB 배터리100 S급,가격 정보 없음,"96만원 처분해요 택배도가능/네고불가
010 5175 공일공공 구매문의 문자주세요
서울 구로디지털단지역 직거래가능
<미드나이트색상>
구매한지 1년 안됐습니다
보증25년 8월까지 남았으며
실사용 적어요 배터리100/사이클51
박스 없고
따로 구입한 고성능충전기와
케이스 드립니다
찍힘이나 스크레치 없구요
액정에도 최고급필름 붙여졌습니다
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107300366&referrerAllArticles=false
msi 게이밍노트북 rtx 2070,가격 정보 없음,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다.
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
15인치 144 주사율
풀 알루미늄
i7 8세대
32램
256 nvme ssd 1테라 ssg
rtx 2070 8g maxq 그래픽 카드
사진 참조 부탁드립니다
왠만한게임 다 돌아감
직거래
아현역 외 택배 됩니다
01031991845 채팅 안보니 문자주세요
🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&page=11&menuid=334&boardtype=L&articleid=1107300346&referrerAllArticles=false
